"timestamp","container","database","duration_ms","query_type","is_cross_shard","query_preview"
"2025-10-05 21:59:30.875","neo4j-forums","forums","1417","Unknown","False","MERGE (`authorProxy`:`PersonID` {`id`: $`authorPersonId`})"
"2025-10-05 21:59:31.283","neo4j-forums","forums","155","Generic-Query","False","MATCH (`f`:`Forum` {`id`: $`forumId`})"
"2025-10-05 21:59:31.341","neo4j-forums","forums","24","Generic-Query","False","MATCH (`f`:`Forum` {`id`: $`forumId`})"
"2025-10-05 21:59:31.433","neo4j-forums","forums","59","Unknown","False","MERGE (`authorProxy`:`PersonID` {`id`: $`authorPersonId`})"
"2025-10-05 21:59:33.988","neo4j-forums","forums","227","Generic-Query","False","MATCH (`post`:`Post` {`id`: $`postId`})"
"2025-10-05 21:59:34.258","neo4j-forums","forums","47","Unknown","False","MERGE (`authorProxy`:`PersonID` {`id`: $`authorPersonId`})"
"2025-10-05 21:59:35.850","neo4j-forums","forums","63","Unknown","False","MERGE (`authorProxy`:`PersonID` {`id`: $`authorPersonId`})"
"2025-10-05 21:59:37.162","neo4j-forums","forums","826","Unknown","False","WITH $`@@friendIds` AS `friendIds`"
"2025-10-05 21:59:37.686","neo4j-forums","forums","439","Unknown","False","MERGE (`authorProxy`:`PersonID` {`id`: $`authorPersonId`})"
"2025-10-05 21:59:37.739","neo4j-forums","forums","18","Unknown","False","MERGE (`authorProxy`:`PersonID` {`id`: $`authorPersonId`})"
"2025-10-05 21:59:39.524","neo4j-forums","forums","10","Unknown","False","MERGE (`authorProxy`:`PersonID` {`id`: $`authorPersonId`})"
"2025-10-05 21:59:39.556","neo4j-forums","forums","8","Generic-Query","False","MATCH (`f`:`Forum` {`id`: $`forumId`})"
"2025-10-05 21:59:39.587","neo4j-forums","forums","10","Generic-Query","False","MATCH (`f`:`Forum` {`id`: $`forumId`})"
"2025-10-05 21:59:39.729","neo4j-forums","forums","11","Unknown","False","WITH $`@@friendIds` AS `friendIds`"
"2025-10-05 21:59:39.890","neo4j-forums","forums","18","Generic-Query","False","MATCH (`post`:`Post` {`id`: $`postId`})"
"2025-10-05 21:59:39.956","neo4j-forums","forums","11","Generic-Query","False","MATCH (`post`:`Post` {`id`: $`postId`})"
"2025-10-05 21:59:40.069","neo4j-forums","forums","11","Generic-Query","False","MATCH (`post`:`Post` {`id`: $`postId`})"
"2025-10-05 21:59:40.126","neo4j-forums","forums","15","Unknown","False","MERGE (`authorProxy`:`PersonID` {`id`: $`authorPersonId`})"
"2025-10-05 21:59:40.183","neo4j-forums","forums","4","Unknown","False","WITH $`@@friendIds` AS `friendIds`"
"2025-10-05 21:59:40.411","neo4j-forums","forums","164","Unknown","False","MERGE (`moderatorProxy`:`PersonID` {`id`: $`moderatorPersonId`})"
"2025-10-05 21:59:40.474","neo4j-forums","forums","10","Generic-Query","False","MATCH (`f`:`Forum` {`id`: $`forumId`})"
"2025-10-05 21:59:40.524","neo4j-forums","forums","19","Generic-Query","False","MATCH (`f`:`Forum` {`id`: $`forumId`})"
"2025-10-05 21:59:40.564","neo4j-forums","forums","7","Generic-Query","False","MATCH (`f`:`Forum` {`id`: $`forumId`})"
"2025-10-05 21:59:40.599","neo4j-forums","forums","7","Generic-Query","False","MATCH (`f`:`Forum` {`id`: $`forumId`})"
"2025-10-05 21:59:40.635","neo4j-forums","forums","9","Generic-Query","False","MATCH (`f`:`Forum` {`id`: $`forumId`})"
"2025-10-05 21:59:40.680","neo4j-forums","forums","8","Generic-Query","False","MATCH (`f`:`Forum` {`id`: $`forumId`})"
"2025-10-05 21:59:40.776","neo4j-forums","forums","69","Generic-Query","False","MATCH (`f`:`Forum` {`id`: $`forumId`})"
"2025-10-05 21:59:40.808","neo4j-forums","forums","10","Generic-Query","False","MATCH (`f`:`Forum` {`id`: $`forumId`})"
"2025-10-05 21:59:40.839","neo4j-forums","forums","9","Generic-Query","False","MATCH (`f`:`Forum` {`id`: $`forumId`})"
"2025-10-05 21:59:40.866","neo4j-forums","forums","8","Generic-Query","False","MATCH (`f`:`Forum` {`id`: $`forumId`})"
"2025-10-05 21:59:40.893","neo4j-forums","forums","7","Generic-Query","False","MATCH (`f`:`Forum` {`id`: $`forumId`})"
"2025-10-05 21:59:40.923","neo4j-forums","forums","11","Generic-Query","False","MATCH (`f`:`Forum` {`id`: $`forumId`})"
"2025-10-05 21:59:40.947","neo4j-forums","forums","5","Generic-Query","False","MATCH (`f`:`Forum` {`id`: $`forumId`})"
"2025-10-05 21:59:40.970","neo4j-forums","forums","5","Generic-Query","False","MATCH (`f`:`Forum` {`id`: $`forumId`})"
"2025-10-05 21:59:40.993","neo4j-forums","forums","5","Generic-Query","False","MATCH (`f`:`Forum` {`id`: $`forumId`})"
"2025-10-05 21:59:41.016","neo4j-forums","forums","6","Generic-Query","False","MATCH (`f`:`Forum` {`id`: $`forumId`})"
"2025-10-05 21:59:41.042","neo4j-forums","forums","5","Generic-Query","False","MATCH (`f`:`Forum` {`id`: $`forumId`})"
"2025-10-05 21:59:41.074","neo4j-forums","forums","6","Generic-Query","False","MATCH (`f`:`Forum` {`id`: $`forumId`})"
"2025-10-05 21:59:52.731","neo4j-forums","forums","15","Generic-Query","False","MATCH (`f`:`Forum` {`id`: $`forumId`})"
"2025-10-05 21:59:52.753","neo4j-forums","forums","5","Generic-Query","False","MATCH (`f`:`Forum` {`id`: $`forumId`})"
"2025-10-05 21:59:52.778","neo4j-forums","forums","5","Generic-Query","False","MATCH (`f`:`Forum` {`id`: $`forumId`})"
"2025-10-05 21:59:52.806","neo4j-forums","forums","6","Generic-Query","False","MATCH (`f`:`Forum` {`id`: $`forumId`})"
"2025-10-05 21:59:52.832","neo4j-forums","forums","5","Generic-Query","False","MATCH (`f`:`Forum` {`id`: $`forumId`})"
"2025-10-05 21:59:52.859","neo4j-forums","forums","5","Generic-Query","False","MATCH (`f`:`Forum` {`id`: $`forumId`})"
"2025-10-05 21:59:52.884","neo4j-forums","forums","5","Generic-Query","False","MATCH (`f`:`Forum` {`id`: $`forumId`})"
"2025-10-05 21:59:52.906","neo4j-forums","forums","5","Generic-Query","False","MATCH (`f`:`Forum` {`id`: $`forumId`})"
"2025-10-05 21:59:52.926","neo4j-forums","forums","4","Generic-Query","False","MATCH (`f`:`Forum` {`id`: $`forumId`})"
"2025-10-05 21:59:52.948","neo4j-forums","forums","5","Generic-Query","False","MATCH (`f`:`Forum` {`id`: $`forumId`})"
"2025-10-05 21:59:52.972","neo4j-forums","forums","6","Generic-Query","False","MATCH (`f`:`Forum` {`id`: $`forumId`})"
