"timestamp","container","database","duration_ms","query_type","is_cross_shard","query_preview"
"2025-10-04 00:44:58.067","neo4j-forums","forums","1882","Unknown","False","WITH $`@@friendIds` AS `friendIds`"
"2025-10-04 00:44:59.005","neo4j-forums","forums","527","Unknown","False","WITH $`@@otherPersonIds` AS `otherPersonIds`"
"2025-10-04 00:44:59.716","neo4j-forums","forums","622","Unknown","False","WITH $`@@friendIds` AS `friendIds`"
"2025-10-04 00:45:00.683","neo4j-forums","forums","451","Unknown","False","WITH $`@@friendId` AS `friendId`, $`@@startPersonId` AS `startPersonId`"
"2025-10-04 00:45:00.698","neo4j-forums","forums","57","Unknown","False","WITH $`@@friendId` AS `friendId`, $`@@startPersonId` AS `startPersonId`"
"2025-10-04 00:45:00.723","neo4j-forums","forums","17","Unknown","False","WITH $`@@friendId` AS `friendId`, $`@@startPersonId` AS `startPersonId`"
"2025-10-04 00:45:00.734","neo4j-forums","forums","26","Unknown","False","WITH $`@@friendId` AS `friendId`, $`@@startPersonId` AS `startPersonId`"
"2025-10-04 00:45:00.757","neo4j-forums","forums","17","Unknown","False","WITH $`@@friendId` AS `friendId`, $`@@startPersonId` AS `startPersonId`"
"2025-10-04 00:45:00.770","neo4j-forums","forums","29","Unknown","False","WITH $`@@friendId` AS `friendId`, $`@@startPersonId` AS `startPersonId`"
"2025-10-04 00:45:00.790","neo4j-forums","forums","14","Unknown","False","WITH $`@@friendId` AS `friendId`, $`@@startPersonId` AS `startPersonId`"
"2025-10-04 00:45:00.799","neo4j-forums","forums","21","Unknown","False","WITH $`@@friendId` AS `friendId`, $`@@startPersonId` AS `startPersonId`"
"2025-10-04 00:45:00.819","neo4j-forums","forums","13","Unknown","False","WITH $`@@friendId` AS `friendId`, $`@@startPersonId` AS `startPersonId`"
"2025-10-04 00:45:00.828","neo4j-forums","forums","19","Unknown","False","WITH $`@@friendId` AS `friendId`, $`@@startPersonId` AS `startPersonId`"
"2025-10-04 00:45:00.944","neo4j-forums","forums","110","Unknown","False","WITH $`@@friendId` AS `friendId`, $`@@startPersonId` AS `startPersonId`"
"2025-10-04 00:45:00.953","neo4j-forums","forums","24","Unknown","False","WITH $`@@friendId` AS `friendId`, $`@@startPersonId` AS `startPersonId`"
"2025-10-04 00:45:00.971","neo4j-forums","forums","14","Unknown","False","WITH $`@@friendId` AS `friendId`, $`@@startPersonId` AS `startPersonId`"
"2025-10-04 00:45:00.984","neo4j-forums","forums","24","Unknown","False","WITH $`@@friendId` AS `friendId`, $`@@startPersonId` AS `startPersonId`"
"2025-10-04 00:45:01.001","neo4j-forums","forums","13","Unknown","False","WITH $`@@friendId` AS `friendId`, $`@@startPersonId` AS `startPersonId`"
"2025-10-04 00:45:01.012","neo4j-forums","forums","21","Unknown","False","WITH $`@@friendId` AS `friendId`, $`@@startPersonId` AS `startPersonId`"
"2025-10-04 00:45:01.029","neo4j-forums","forums","12","Unknown","False","WITH $`@@friendId` AS `friendId`, $`@@startPersonId` AS `startPersonId`"
"2025-10-04 00:45:01.036","neo4j-forums","forums","17","Unknown","False","WITH $`@@friendId` AS `friendId`, $`@@startPersonId` AS `startPersonId`"
"2025-10-04 00:45:01.060","neo4j-forums","forums","18","Unknown","False","WITH $`@@friendId` AS `friendId`, $`@@startPersonId` AS `startPersonId`"
"2025-10-04 00:45:01.070","neo4j-forums","forums","28","Unknown","False","WITH $`@@friendId` AS `friendId`, $`@@startPersonId` AS `startPersonId`"
"2025-10-04 00:45:01.101","neo4j-forums","forums","22","Unknown","False","WITH $`@@friendId` AS `friendId`, $`@@startPersonId` AS `startPersonId`"
"2025-10-04 00:45:01.114","neo4j-forums","forums","28","Unknown","False","WITH $`@@friendId` AS `friendId`, $`@@startPersonId` AS `startPersonId`"
"2025-10-04 00:45:01.143","neo4j-forums","forums","19","Unknown","False","WITH $`@@friendId` AS `friendId`, $`@@startPersonId` AS `startPersonId`"
"2025-10-04 00:45:01.151","neo4j-forums","forums","25","Unknown","False","WITH $`@@friendId` AS `friendId`, $`@@startPersonId` AS `startPersonId`"
"2025-10-04 00:45:01.176","neo4j-forums","forums","19","Unknown","False","WITH $`@@friendId` AS `friendId`, $`@@startPersonId` AS `startPersonId`"
"2025-10-04 00:45:01.187","neo4j-forums","forums","28","Unknown","False","WITH $`@@friendId` AS `friendId`, $`@@startPersonId` AS `startPersonId`"
"2025-10-04 00:45:01.208","neo4j-forums","forums","14","Unknown","False","WITH $`@@friendId` AS `friendId`, $`@@startPersonId` AS `startPersonId`"
"2025-10-04 00:45:01.217","neo4j-forums","forums","21","Unknown","False","WITH $`@@friendId` AS `friendId`, $`@@startPersonId` AS `startPersonId`"
"2025-10-04 00:45:01.238","neo4j-forums","forums","16","Unknown","False","WITH $`@@friendId` AS `friendId`, $`@@startPersonId` AS `startPersonId`"
"2025-10-04 00:45:01.249","neo4j-forums","forums","24","Unknown","False","WITH $`@@friendId` AS `friendId`, $`@@startPersonId` AS `startPersonId`"
"2025-10-04 00:45:01.267","neo4j-forums","forums","11","Unknown","False","WITH $`@@friendId` AS `friendId`, $`@@startPersonId` AS `startPersonId`"
"2025-10-04 00:45:01.275","neo4j-forums","forums","18","Unknown","False","WITH $`@@friendId` AS `friendId`, $`@@startPersonId` AS `startPersonId`"
"2025-10-04 00:45:01.297","neo4j-forums","forums","14","Unknown","False","WITH $`@@friendId` AS `friendId`, $`@@startPersonId` AS `startPersonId`"
"2025-10-04 00:45:01.308","neo4j-forums","forums","22","Unknown","False","WITH $`@@friendId` AS `friendId`, $`@@startPersonId` AS `startPersonId`"
"2025-10-04 00:45:01.334","neo4j-forums","forums","20","Unknown","False","WITH $`@@friendId` AS `friendId`, $`@@startPersonId` AS `startPersonId`"
"2025-10-04 00:45:01.345","neo4j-forums","forums","28","Unknown","False","WITH $`@@friendId` AS `friendId`, $`@@startPersonId` AS `startPersonId`"
"2025-10-04 00:45:01.398","neo4j-forums","forums","47","Unknown","False","WITH $`@@friendId` AS `friendId`, $`@@startPersonId` AS `startPersonId`"
"2025-10-04 00:45:01.406","neo4j-forums","forums","52","Unknown","False","WITH $`@@friendId` AS `friendId`, $`@@startPersonId` AS `startPersonId`"
"2025-10-04 00:45:01.426","neo4j-forums","forums","14","Unknown","False","WITH $`@@friendId` AS `friendId`, $`@@startPersonId` AS `startPersonId`"
"2025-10-04 00:45:01.435","neo4j-forums","forums","20","Unknown","False","WITH $`@@friendId` AS `friendId`, $`@@startPersonId` AS `startPersonId`"
"2025-10-04 00:45:01.453","neo4j-forums","forums","12","Unknown","False","WITH $`@@friendId` AS `friendId`, $`@@startPersonId` AS `startPersonId`"
"2025-10-04 00:45:01.461","neo4j-forums","forums","17","Unknown","False","WITH $`@@friendId` AS `friendId`, $`@@startPersonId` AS `startPersonId`"
"2025-10-04 00:45:01.478","neo4j-forums","forums","12","Unknown","False","WITH $`@@friendId` AS `friendId`, $`@@startPersonId` AS `startPersonId`"
"2025-10-04 00:45:01.485","neo4j-forums","forums","17","Unknown","False","WITH $`@@friendId` AS `friendId`, $`@@startPersonId` AS `startPersonId`"
"2025-10-04 00:45:01.501","neo4j-forums","forums","10","Unknown","False","WITH $`@@friendId` AS `friendId`, $`@@startPersonId` AS `startPersonId`"
"2025-10-04 00:45:01.506","neo4j-forums","forums","14","Unknown","False","WITH $`@@friendId` AS `friendId`, $`@@startPersonId` AS `startPersonId`"
"2025-10-04 00:45:01.523","neo4j-forums","forums","12","Unknown","False","WITH $`@@friendId` AS `friendId`, $`@@startPersonId` AS `startPersonId`"
"2025-10-04 00:45:01.529","neo4j-forums","forums","15","Unknown","False","WITH $`@@friendId` AS `friendId`, $`@@startPersonId` AS `startPersonId`"
"2025-10-04 00:45:01.546","neo4j-forums","forums","12","Unknown","False","WITH $`@@friendId` AS `friendId`, $`@@startPersonId` AS `startPersonId`"
"2025-10-04 00:45:01.552","neo4j-forums","forums","15","Unknown","False","WITH $`@@friendId` AS `friendId`, $`@@startPersonId` AS `startPersonId`"
"2025-10-04 00:45:01.566","neo4j-forums","forums","9","Unknown","False","WITH $`@@friendId` AS `friendId`, $`@@startPersonId` AS `startPersonId`"
"2025-10-04 00:45:01.573","neo4j-forums","forums","14","Unknown","False","WITH $`@@friendId` AS `friendId`, $`@@startPersonId` AS `startPersonId`"
"2025-10-04 00:45:01.594","neo4j-forums","forums","17","Unknown","False","WITH $`@@friendId` AS `friendId`, $`@@startPersonId` AS `startPersonId`"
"2025-10-04 00:45:01.601","neo4j-forums","forums","21","Unknown","False","WITH $`@@friendId` AS `friendId`, $`@@startPersonId` AS `startPersonId`"
"2025-10-04 00:45:01.616","neo4j-forums","forums","11","Unknown","False","WITH $`@@friendId` AS `friendId`, $`@@startPersonId` AS `startPersonId`"
"2025-10-04 00:45:01.622","neo4j-forums","forums","14","Unknown","False","WITH $`@@friendId` AS `friendId`, $`@@startPersonId` AS `startPersonId`"
"2025-10-04 00:45:01.635","neo4j-forums","forums","9","Unknown","False","WITH $`@@friendId` AS `friendId`, $`@@startPersonId` AS `startPersonId`"
"2025-10-04 00:45:01.641","neo4j-forums","forums","12","Unknown","False","WITH $`@@friendId` AS `friendId`, $`@@startPersonId` AS `startPersonId`"
"2025-10-04 00:45:01.654","neo4j-forums","forums","9","Unknown","False","WITH $`@@friendId` AS `friendId`, $`@@startPersonId` AS `startPersonId`"
"2025-10-04 00:45:01.663","neo4j-forums","forums","16","Unknown","False","WITH $`@@friendId` AS `friendId`, $`@@startPersonId` AS `startPersonId`"
"2025-10-04 00:45:01.679","neo4j-forums","forums","10","Unknown","False","WITH $`@@friendId` AS `friendId`, $`@@startPersonId` AS `startPersonId`"
"2025-10-04 00:45:01.685","neo4j-forums","forums","13","Unknown","False","WITH $`@@friendId` AS `friendId`, $`@@startPersonId` AS `startPersonId`"
"2025-10-04 00:45:01.700","neo4j-forums","forums","9","Unknown","False","WITH $`@@friendId` AS `friendId`, $`@@startPersonId` AS `startPersonId`"
"2025-10-04 00:45:01.705","neo4j-forums","forums","12","Unknown","False","WITH $`@@friendId` AS `friendId`, $`@@startPersonId` AS `startPersonId`"
"2025-10-04 00:45:01.716","neo4j-forums","forums","8","Unknown","False","WITH $`@@friendId` AS `friendId`, $`@@startPersonId` AS `startPersonId`"
"2025-10-04 00:45:01.721","neo4j-forums","forums","11","Unknown","False","WITH $`@@friendId` AS `friendId`, $`@@startPersonId` AS `startPersonId`"
"2025-10-04 00:45:01.736","neo4j-forums","forums","10","Unknown","False","WITH $`@@friendId` AS `friendId`, $`@@startPersonId` AS `startPersonId`"
"2025-10-04 00:45:01.741","neo4j-forums","forums","13","Unknown","False","WITH $`@@friendId` AS `friendId`, $`@@startPersonId` AS `startPersonId`"
"2025-10-04 00:45:01.754","neo4j-forums","forums","9","Unknown","False","WITH $`@@friendId` AS `friendId`, $`@@startPersonId` AS `startPersonId`"
"2025-10-04 00:45:01.760","neo4j-forums","forums","14","Unknown","False","WITH $`@@friendId` AS `friendId`, $`@@startPersonId` AS `startPersonId`"
"2025-10-04 00:45:01.780","neo4j-forums","forums","13","Unknown","False","WITH $`@@friendId` AS `friendId`, $`@@startPersonId` AS `startPersonId`"
"2025-10-04 00:45:01.787","neo4j-forums","forums","18","Unknown","False","WITH $`@@friendId` AS `friendId`, $`@@startPersonId` AS `startPersonId`"
"2025-10-04 00:45:01.807","neo4j-forums","forums","16","Unknown","False","WITH $`@@friendId` AS `friendId`, $`@@startPersonId` AS `startPersonId`"
"2025-10-04 00:45:01.812","neo4j-forums","forums","19","Unknown","False","WITH $`@@friendId` AS `friendId`, $`@@startPersonId` AS `startPersonId`"
